NOM_CATEGORIA,NOM_DEST,NOM_MUN,PAGOS
Primera,Sector eléctrico,CÚCUTA,3680919756.0
Primera,Sector eléctrico,ENVIGADO,9332661548.0
Primera,Sector eléctrico,ITAGÜÍ,8718642198.0
Primera,Sector eléctrico,MOSQUERA,1198225745.0
Primera,Sector eléctrico,NEIVA,10175434411.0
Primera,Sector eléctrico,PALMIRA,16041640880.0
Primera,Sector eléctrico,PASTO,15006717890.0
Primera,Sector eléctrico,PEREIRA,16224605679.0
Primera,Sector eléctrico,RIONEGRO,6997800598.0
Primera,Sector eléctrico,SABANETA,4812792808.0
Primera,Sector eléctrico,SANTA MARTA,14360192068.0
Primera,Sector eléctrico,TUNJA,8357132030.0
Primera,Sector eléctrico,VILLAVICENCIO,32824185081.0
Primera,Sector eléctrico,YUMBO,10738025581.0
Primera,Sector minero,CARTAGENA DE INDIAS,644313415.0
Primera,Sector minero,TUNJA,1864568585.0
Primera,Servicio de la deuda,BARRANCABERMEJA,23073514513.0
Primera,Servicio de la deuda,BARRANQUILLA,47052339321.0
Primera,Servicio de la deuda,BUCARAMANGA,39323555995.0
Primera,Servicio de la deuda,CHÍA,6322373444.0
Primera,Servicio de la deuda,CÚCUTA,13865230332.0
Primera,Servicio de la deuda,ENVIGADO,35135702725.0
Primera,Servicio de la deuda,IBAGUÉ,2425156840.0
Primera,Servicio de la deuda,ITAGÜÍ,33773256168.0
Primera,Servicio de la deuda,MANIZALES,12660919328.0
Primera,Servicio de la deuda,MONTERÍA,11766828735.0
Primera,Servicio de la deuda,NEIVA,10044702046.0
Primera,Servicio de la deuda,PALMIRA,24412740449.0
Primera,Servicio de la deuda,PASTO,12335143698.0
Primera,Servicio de la deuda,RIONEGRO,14143026874.0
Primera,Servicio de la deuda,SABANETA,8078292385.0
Primera,Servicio de la deuda,SANTA MARTA,17609817449.0
Primera,Servicio de la deuda,SOACHA,12526507992.0
Primera,Servicio de la deuda,TUNJA,40265294574.0
Primera,Servicio de la deuda,VALLEDUPAR,28281430128.0
Primera,Servicio de la deuda,VILLAVICENCIO,38354365990.0
Primera,Servicio de la deuda,YUMBO,23822206277.0
Primera,Transporte,ARMENIA,34451265430.0
Primera,Transporte,BARRANCABERMEJA,3170943235.0
Primera,Transporte,BARRANQUILLA,32268528096.0
Primera,Transporte,BELLO,3496126447.0
Primera,Transporte,BUCARAMANGA,22944665105.0
Primera,Transporte,BUENAVENTURA,3889160493.0
Primera,Transporte,CARTAGENA DE INDIAS,17623690791.0
Primera,Transporte,CHÍA,15329441280.0
Primera,Transporte,CÚCUTA,23900289760.0
Primera,Transporte,ENVIGADO,50459710911.0
Primera,Transporte,FUNZA,15505051300.0
Primera,Transporte,IBAGUÉ,22119006547.0
Primera,Transporte,ITAGÜÍ,24791426207.0
Primera,Transporte,MANIZALES,19745590180.0
Primera,Transporte,MONTERÍA,20807038565.0
Primera,Transporte,MOSQUERA,10516225203.0
Primera,Transporte,NEIVA,6477137940.0
Primera,Transporte,PALMIRA,6471840156.0
Primera,Transporte,PASTO,54272795963.0
Primera,Transporte,PEREIRA,16860117109.0
Primera,Transporte,RIONEGRO,66235557437.0
Primera,Transporte,SABANETA,25773244236.0
Primera,Transporte,SANTA MARTA,16602474272.0
Primera,Transporte,SOACHA,14829137225.0
Primera,Transporte,TUNJA,100635400562.0
Primera,Transporte,VALLEDUPAR,3737745609.0
Primera,Transporte,VILLAVICENCIO,44212844856.0
Primera,Transporte,YUMBO,4982175428.0
Primera,Vivienda,ARMENIA,80000000.0
Primera,Vivienda,BARRANCABERMEJA,12390714193.0
Primera,Vivienda,BARRANQUILLA,11097074086.0
Primera,Vivienda,BELLO,1188737693.0
Primera,Vivienda,BUCARAMANGA,2000105100.0
Primera,Vivienda,BUENAVENTURA,49972876.0
Primera,Vivienda,CHÍA,6733066802.0
Primera,Vivienda,CÚCUTA,368050000.0
Primera,Vivienda,ENVIGADO,3215904516.0
Primera,Vivienda,FUNZA,24040800.0
Primera,Vivienda,IBAGUÉ,1134630268.0
Primera,Vivienda,ITAGÜÍ,5827228559.0
Primera,Vivienda,MANIZALES,458979367.0
